transaction id,timestamp,transaction type,merchant_category,amount (INR),transaction_status,sender_age_group,receiver_age_group,sender_state,sender_bank,receiver_bank,device_type,network_type,fraud_flag,hour_of_day,day_of_week,is_weekend
TXN0000034923,2024-03-07 16:37:10,P2M,Shopping,242,SUCCESS,18-25,36-45,Uttar Pradesh,ICICI,Yes Bank,Android,4G,0,16,Thursday,0
TXN0000249593,2024-01-02 11:41:40,Recharge,Fuel,1282,SUCCESS,46-55,56+,Gujarat,HDFC,SBI,Android,4G,0,11,Tuesday,0
TXN0000048368,2024-01-02 21:49:59,P2P,Entertainment,292,SUCCESS,26-35,18-25,Tamil Nadu,ICICI,SBI,Android,4G,0,21,Tuesday,0
TXN0000118942,2024-03-24 14:17:02,P2P,Healthcare,230,FAILED,18-25,36-45,Karnataka,HDFC,SBI,Android,4G,0,14,Sunday,1
TXN0000135956,2024-10-06 22:10:57,P2P,Healthcare,136,SUCCESS,18-25,56+,Andhra Pradesh,IndusInd,ICICI,Android,4G,0,22,Sunday,1
TXN0000108431,2024-06-01 21:30:14,P2M,Shopping,573,SUCCESS,18-25,46-55,Maharashtra,SBI,SBI,Android,4G,0,21,Saturday,1
TXN0000137671,2024-12-23 17:50:42,P2M,Transport,163,SUCCESS,46-55,46-55,Maharashtra,IndusInd,ICICI,Android,WiFi,0,17,Monday,0
TXN0000178593,2024-11-26 14:46:42,P2P,Fuel,313,SUCCESS,18-25,36-45,Rajasthan,SBI,SBI,iOS,4G,0,14,Tuesday,0
TXN0000094543,2024-04-26 21:57:51,P2P,Fuel,521,SUCCESS,36-45,18-25,Karnataka,PNB,Yes Bank,Android,5G,0,21,Friday,0
TXN0000116917,2024-10-07 17:01:45,Bill Payment,Grocery,1799,SUCCESS,18-25,56+,Tamil Nadu,SBI,HDFC,iOS,WiFi,0,17,Monday,0
TXN0000031799,2024-03-06 12:52:36,P2P,Grocery,189,SUCCESS,26-35,26-35,Rajasthan,Axis,Axis,Android,4G,0,12,Wednesday,0
TXN0000225347,2024-07-03 21:45:26,P2P,Grocery,1529,SUCCESS,36-45,46-55,Andhra Pradesh,IndusInd,SBI,Android,4G,0,21,Wednesday,0
TXN0000202211,2024-07-04 18:52:27,P2P,Grocery,323,SUCCESS,26-35,46-55,Maharashtra,HDFC,IndusInd,Web,5G,0,18,Thursday,0
TXN0000046916,2024-03-09 19:59:35,P2P,Grocery,4494,SUCCESS,36-45,26-35,Telangana,IndusInd,PNB,Android,5G,0,19,Saturday,1
TXN0000086082,2024-04-07 19:31:33,P2M,Fuel,368,FAILED,18-25,26-35,Maharashtra,SBI,SBI,Android,4G,0,19,Sunday,1
TXN0000059499,2024-07-02 20:33:06,P2P,Utilities,347,SUCCESS,36-45,36-45,Uttar Pradesh,SBI,ICICI,Android,4G,0,20,Tuesday,0
TXN0000092639,2024-05-25 10:28:08,P2M,Utilities,711,SUCCESS,26-35,36-45,Uttar Pradesh,ICICI,ICICI,iOS,4G,0,10,Saturday,1
TXN0000085934,2024-06-10 10:37:51,Bill Payment,Transport,526,SUCCESS,46-55,36-45,Andhra Pradesh,PNB,SBI,Android,5G,0,10,Monday,0
TXN0000177802,2024-05-02 07:18:37,P2P,Transport,489,SUCCESS,18-25,36-45,Karnataka,Kotak,Kotak,Android,4G,0,7,Thursday,0
TXN0000067651,2024-05-09 19:03:41,P2P,Other,424,SUCCESS,26-35,26-35,Gujarat,HDFC,SBI,iOS,4G,0,19,Thursday,0
TXN0000020939,2024-12-21 19:03:12,P2M,Transport,318,SUCCESS,26-35,26-35,Uttar Pradesh,IndusInd,HDFC,Android,4G,0,19,Saturday,1
TXN0000168200,2024-02-24 15:16:54,P2M,Shopping,988,SUCCESS,26-35,26-35,Karnataka,SBI,IndusInd,Android,4G,0,15,Saturday,1
TXN0000215088,2024-08-14 17:44:18,P2M,Healthcare,824,SUCCESS,36-45,26-35,West Bengal,ICICI,PNB,Android,4G,0,17,Wednesday,0
TXN0000209775,2024-02-20 07:39:27,P2P,Healthcare,162,SUCCESS,26-35,36-45,Karnataka,IndusInd,HDFC,Android,WiFi,0,7,Tuesday,0
TXN0000217632,2024-09-28 21:35:52,P2P,Food,236,SUCCESS,26-35,36-45,Rajasthan,HDFC,ICICI,Android,WiFi,0,21,Saturday,1
TXN0000051194,2024-10-26 18:23:50,P2M,Entertainment,304,SUCCESS,26-35,26-35,Delhi,Kotak,SBI,iOS,4G,0,18,Saturday,1
TXN0000158219,2024-02-02 22:56:29,P2P,Food,47,SUCCESS,26-35,18-25,Karnataka,Kotak,Kotak,Android,4G,0,22,Friday,0
TXN0000134326,2024-05-22 19:34:40,P2P,Utilities,265,FAILED,26-35,26-35,Rajasthan,PNB,PNB,Android,3G,0,19,Wednesday,0
TXN0000212717,2024-08-08 15:13:55,P2P,Healthcare,177,SUCCESS,26-35,36-45,Maharashtra,Kotak,HDFC,iOS,4G,0,15,Thursday,0
TXN0000086394,2024-09-21 17:02:22,P2M,Entertainment,222,SUCCESS,36-45,36-45,Andhra Pradesh,IndusInd,Kotak,Android,4G,0,17,Saturday,1
TXN0000095992,2024-11-07 10:59:07,P2M,Food,73,SUCCESS,26-35,26-35,Telangana,ICICI,HDFC,Android,4G,0,10,Thursday,0
TXN0000188499,2024-10-29 11:30:03,P2P,Food,32,SUCCESS,46-55,18-25,West Bengal,SBI,IndusInd,iOS,5G,0,11,Tuesday,0
TXN0000025772,2024-05-07 19:33:52,Bill Payment,Entertainment,313,SUCCESS,46-55,26-35,Rajasthan,SBI,PNB,Android,5G,0,19,Tuesday,0
TXN0000195072,2024-02-05 20:40:51,Bill Payment,Shopping,2068,SUCCESS,36-45,26-35,Gujarat,SBI,PNB,Android,4G,0,20,Monday,0
TXN0000215795,2024-12-26 17:14:20,P2M,Other,813,FAILED,36-45,36-45,Karnataka,PNB,HDFC,Android,3G,0,17,Thursday,0
TXN0000103328,2024-10-16 22:38:21,P2M,Utilities,846,SUCCESS,26-35,36-45,Maharashtra,Axis,IndusInd,Android,4G,0,22,Wednesday,0
TXN0000062964,2024-09-08 21:12:32,P2M,Grocery,2122,SUCCESS,36-45,46-55,Rajasthan,PNB,IndusInd,Android,WiFi,0,21,Sunday,1
TXN0000022183,2024-03-21 12:54:03,Bill Payment,Grocery,171,SUCCESS,26-35,18-25,West Bengal,Axis,SBI,Android,3G,0,12,Thursday,0
TXN0000172841,2024-06-08 15:36:11,Recharge,Other,679,SUCCESS,46-55,36-45,West Bengal,Yes Bank,ICICI,Android,4G,0,15,Saturday,1
TXN0000025506,2024-05-11 22:13:04,Recharge,Fuel,773,FAILED,36-45,36-45,West Bengal,SBI,SBI,Android,3G,0,22,Saturday,1
TXN0000219556,2024-11-27 20:52:08,P2P,Fuel,420,SUCCESS,18-25,36-45,Uttar Pradesh,ICICI,HDFC,Android,WiFi,0,20,Wednesday,0
TXN0000194151,2024-05-27 22:14:58,P2M,Fuel,1964,SUCCESS,18-25,26-35,Rajasthan,SBI,ICICI,Android,5G,0,22,Monday,0
TXN0000141281,2024-03-18 13:26:52,P2M,Shopping,2789,SUCCESS,18-25,26-35,Gujarat,SBI,IndusInd,iOS,5G,0,13,Monday,0
TXN0000171045,2024-03-05 12:16:36,P2P,Utilities,2207,SUCCESS,56+,26-35,Gujarat,Yes Bank,ICICI,Android,4G,0,12,Tuesday,0
TXN0000222362,2024-08-12 13:08:02,P2M,Grocery,1965,SUCCESS,18-25,26-35,Karnataka,SBI,SBI,Android,4G,0,13,Monday,0
TXN0000091732,2024-04-21 16:21:43,P2M,Fuel,1475,SUCCESS,26-35,18-25,West Bengal,HDFC,HDFC,Android,5G,0,16,Sunday,1
TXN0000106529,2024-08-08 06:50:54,Recharge,Food,290,SUCCESS,18-25,46-55,West Bengal,PNB,IndusInd,iOS,4G,0,6,Thursday,0
TXN0000143432,2024-05-19 08:02:34,P2P,Transport,86,SUCCESS,26-35,18-25,Tamil Nadu,HDFC,IndusInd,Android,WiFi,0,8,Sunday,1
TXN0000183044,2024-05-17 09:04:40,P2M,Food,131,SUCCESS,26-35,26-35,Andhra Pradesh,SBI,HDFC,Android,4G,0,9,Friday,0
TXN0000194165,2024-01-02 19:09:09,Recharge,Grocery,426,SUCCESS,18-25,36-45,Maharashtra,IndusInd,IndusInd,Android,4G,0,19,Tuesday,0
TXN0000133453,2024-11-26 18:11:36,P2P,Utilities,201,SUCCESS,18-25,18-25,Gujarat,IndusInd,Kotak,iOS,5G,0,18,Tuesday,0
TXN0000208481,2024-07-11 20:17:46,P2P,Utilities,1299,SUCCESS,18-25,18-25,West Bengal,Kotak,SBI,Android,5G,0,20,Thursday,0
TXN0000157251,2024-04-27 10:59:56,Bill Payment,Grocery,4415,SUCCESS,26-35,36-45,Maharashtra,Kotak,IndusInd,Android,4G,0,10,Saturday,1
TXN0000215418,2024-02-08 10:19:40,P2M,Food,2119,SUCCESS,18-25,36-45,Telangana,Axis,Axis,Android,4G,0,10,Thursday,0
TXN0000202603,2024-02-09 20:23:27,P2P,Transport,372,SUCCESS,18-25,26-35,Rajasthan,SBI,Kotak,iOS,5G,0,20,Friday,0
TXN0000247784,2024-01-01 09:56:56,P2M,Healthcare,402,SUCCESS,26-35,36-45,Andhra Pradesh,IndusInd,PNB,Android,4G,0,9,Monday,0
TXN0000165160,2024-12-12 09:31:15,P2M,Food,421,SUCCESS,36-45,36-45,Uttar Pradesh,IndusInd,PNB,Android,4G,0,9,Thursday,0
TXN0000032231,2024-04-29 20:55:17,P2M,Food,540,SUCCESS,26-35,36-45,West Bengal,SBI,IndusInd,Android,WiFi,0,20,Monday,0
TXN0000208193,2024-11-11 22:09:19,P2M,Entertainment,225,SUCCESS,36-45,26-35,Telangana,IndusInd,Axis,Android,5G,0,22,Monday,0
TXN0000178356,2024-06-27 20:56:39,P2P,Education,2409,SUCCESS,26-35,26-35,Rajasthan,SBI,SBI,Android,WiFi,0,20,Thursday,0
TXN0000145141,2024-08-19 09:57:15,P2M,Food,139,SUCCESS,36-45,18-25,Uttar Pradesh,IndusInd,PNB,iOS,4G,0,9,Monday,0
TXN0000065401,2024-01-23 20:39:19,P2M,Fuel,463,SUCCESS,18-25,26-35,Uttar Pradesh,HDFC,SBI,iOS,4G,0,20,Tuesday,0
TXN0000221741,2024-05-19 17:02:30,P2P,Healthcare,446,SUCCESS,36-45,18-25,Andhra Pradesh,Axis,Kotak,Android,4G,0,17,Sunday,1
TXN0000249914,2024-05-16 12:21:44,Bill Payment,Fuel,840,SUCCESS,18-25,18-25,Andhra Pradesh,SBI,HDFC,Android,4G,0,12,Thursday,0
TXN0000172935,2024-04-26 16:58:41,P2M,Entertainment,253,SUCCESS,18-25,26-35,Rajasthan,HDFC,SBI,iOS,4G,0,16,Friday,0
TXN0000098694,2024-09-21 22:35:40,P2M,Food,1057,SUCCESS,18-25,26-35,Uttar Pradesh,ICICI,Axis,Android,4G,0,22,Saturday,1
TXN0000192773,2024-08-30 11:37:48,P2M,Other,1024,SUCCESS,26-35,18-25,Tamil Nadu,HDFC,SBI,Web,4G,0,11,Friday,0
TXN0000051370,2024-12-07 11:24:41,P2M,Transport,72,SUCCESS,36-45,18-25,Maharashtra,Kotak,IndusInd,iOS,4G,0,11,Saturday,1
TXN0000026568,2024-05-28 11:46:18,P2P,Healthcare,328,SUCCESS,26-35,26-35,West Bengal,Kotak,SBI,Android,5G,0,11,Tuesday,0
TXN0000093706,2024-04-17 07:49:10,P2P,Grocery,1233,SUCCESS,46-55,36-45,Karnataka,PNB,PNB,Android,4G,0,7,Wednesday,0
TXN0000003015,2024-09-23 19:18:34,P2M,Other,288,SUCCESS,26-35,26-35,Karnataka,HDFC,IndusInd,Android,4G,0,19,Monday,0
TXN0000112243,2024-08-11 14:19:16,P2M,Entertainment,337,SUCCESS,18-25,26-35,Delhi,Axis,HDFC,iOS,4G,0,14,Sunday,1
TXN0000011376,2024-11-25 08:44:33,P2P,Shopping,387,SUCCESS,46-55,36-45,Tamil Nadu,Yes Bank,Yes Bank,Android,4G,0,8,Monday,0
TXN0000051519,2024-02-01 13:25:20,P2M,Utilities,3348,SUCCESS,26-35,26-35,Rajasthan,Kotak,PNB,iOS,4G,0,13,Thursday,0
TXN0000105253,2024-12-27 13:26:07,P2P,Fuel,732,SUCCESS,18-25,18-25,Tamil Nadu,IndusInd,PNB,iOS,5G,0,13,Friday,0
TXN0000106840,2024-04-12 21:23:34,P2P,Grocery,1421,SUCCESS,26-35,18-25,Uttar Pradesh,HDFC,SBI,Android,WiFi,0,21,Friday,0
TXN0000156519,2024-08-09 16:14:12,P2P,Education,4911,SUCCESS,36-45,18-25,Telangana,SBI,SBI,Android,4G,0,16,Friday,0
TXN0000130631,2024-04-02 08:03:11,Bill Payment,Education,3321,SUCCESS,26-35,26-35,Gujarat,PNB,Kotak,Android,5G,0,8,Tuesday,0
TXN0000195657,2024-04-06 00:56:51,P2M,Shopping,5916,SUCCESS,36-45,26-35,Andhra Pradesh,SBI,HDFC,iOS,4G,0,0,Saturday,1
TXN0000158750,2024-10-19 16:36:48,P2M,Grocery,274,SUCCESS,36-45,36-45,Maharashtra,HDFC,PNB,Android,4G,0,16,Saturday,1
TXN0000038571,2024-09-30 10:07:37,P2P,Grocery,545,SUCCESS,36-45,36-45,Maharashtra,SBI,ICICI,Android,5G,0,10,Monday,0
TXN0000100554,2024-01-27 11:48:10,P2M,Food,2430,SUCCESS,18-25,36-45,Tamil Nadu,IndusInd,Yes Bank,Web,5G,0,11,Saturday,1
TXN0000210100,2024-08-18 16:42:38,P2M,Transport,260,SUCCESS,18-25,36-45,Gujarat,IndusInd,HDFC,Android,4G,0,16,Sunday,1
TXN0000140142,2024-07-16 19:29:29,P2P,Food,121,SUCCESS,26-35,18-25,Telangana,Kotak,IndusInd,Android,5G,0,19,Tuesday,0
TXN0000088560,2024-04-10 12:26:15,P2P,Entertainment,433,SUCCESS,18-25,26-35,Rajasthan,SBI,HDFC,Web,4G,0,12,Wednesday,0
TXN0000090189,2024-06-16 21:39:26,P2P,Shopping,239,FAILED,26-35,36-45,Tamil Nadu,Kotak,SBI,Android,WiFi,0,21,Sunday,1
TXN0000061087,2024-12-20 12:05:28,P2M,Shopping,959,SUCCESS,46-55,36-45,Uttar Pradesh,SBI,HDFC,Android,4G,0,12,Friday,0
TXN0000015997,2024-11-20 18:27:23,Bill Payment,Grocery,588,FAILED,26-35,26-35,Andhra Pradesh,SBI,IndusInd,Android,5G,0,18,Wednesday,0
TXN0000240937,2024-01-07 10:55:58,P2P,Shopping,544,SUCCESS,18-25,18-25,Delhi,SBI,PNB,Android,3G,0,10,Sunday,1
TXN0000020050,2024-06-14 21:12:45,P2M,Utilities,4252,SUCCESS,18-25,36-45,Karnataka,PNB,IndusInd,Android,4G,0,21,Friday,0
TXN0000202014,2024-01-28 05:55:56,Bill Payment,Food,67,SUCCESS,36-45,56+,Maharashtra,SBI,HDFC,Android,4G,0,5,Sunday,1
TXN0000114991,2024-04-18 17:59:40,P2M,Food,354,SUCCESS,46-55,36-45,Gujarat,ICICI,PNB,iOS,4G,0,17,Thursday,0
TXN0000056031,2024-10-05 11:21:24,P2P,Shopping,3665,SUCCESS,18-25,26-35,Karnataka,HDFC,HDFC,Android,4G,0,11,Saturday,1
TXN0000122462,2024-12-22 16:24:48,Bill Payment,Food,424,SUCCESS,26-35,18-25,Maharashtra,ICICI,Axis,Android,4G,0,16,Sunday,1
TXN0000034626,2024-06-25 10:30:03,P2P,Food,170,SUCCESS,26-35,46-55,Gujarat,SBI,SBI,Android,4G,0,10,Tuesday,0
TXN0000117877,2024-04-11 19:49:36,P2P,Fuel,1033,SUCCESS,18-25,26-35,Uttar Pradesh,IndusInd,SBI,Android,4G,0,19,Thursday,0
TXN0000245018,2024-10-06 20:26:39,P2M,Grocery,432,SUCCESS,26-35,36-45,Rajasthan,Yes Bank,Yes Bank,Android,4G,0,20,Sunday,1
TXN0000067189,2024-01-02 13:28:59,Bill Payment,Grocery,2287,SUCCESS,26-35,46-55,Maharashtra,Yes Bank,Yes Bank,Android,3G,0,13,Tuesday,0
TXN0000027249,2024-10-08 12:40:58,P2M,Food,40,SUCCESS,26-35,56+,Gujarat,SBI,HDFC,Android,4G,0,12,Tuesday,0
TXN0000203788,2024-04-28 20:40:27,P2P,Grocery,1677,SUCCESS,36-45,26-35,Uttar Pradesh,Yes Bank,IndusInd,Android,3G,0,20,Sunday,1
TXN0000105585,2024-07-04 22:57:24,P2M,Transport,57,SUCCESS,26-35,18-25,Karnataka,SBI,PNB,Android,WiFi,0,22,Thursday,0
TXN0000138738,2024-08-16 19:47:22,Bill Payment,Shopping,7905,SUCCESS,26-35,46-55,Delhi,IndusInd,Axis,iOS,5G,0,19,Friday,0
TXN0000211754,2024-06-09 21:15:36,Recharge,Food,562,SUCCESS,36-45,36-45,Uttar Pradesh,HDFC,ICICI,Web,5G,0,21,Sunday,1
TXN0000146822,2024-04-12 20:27:47,P2P,Shopping,3757,SUCCESS,26-35,18-25,Uttar Pradesh,Kotak,IndusInd,Android,4G,0,20,Friday,0
TXN0000222825,2024-11-13 16:00:53,Bill Payment,Grocery,253,SUCCESS,18-25,46-55,Uttar Pradesh,SBI,SBI,iOS,4G,0,16,Wednesday,0
TXN0000179082,2024-11-29 21:20:59,Bill Payment,Fuel,3279,FAILED,18-25,18-25,Gujarat,SBI,SBI,Android,4G,0,21,Friday,0
TXN0000126390,2024-03-12 22:09:15,P2P,Transport,643,SUCCESS,36-45,18-25,Maharashtra,SBI,SBI,Android,WiFi,0,22,Tuesday,0
TXN0000077449,2024-09-21 07:55:38,P2M,Transport,141,SUCCESS,36-45,26-35,Andhra Pradesh,Yes Bank,SBI,Android,4G,0,7,Saturday,1
TXN0000205506,2024-03-22 19:43:50,P2M,Grocery,278,FAILED,36-45,26-35,Tamil Nadu,PNB,HDFC,Android,4G,0,19,Friday,0
TXN0000230101,2024-04-08 16:46:21,P2P,Other,327,SUCCESS,26-35,18-25,West Bengal,Yes Bank,SBI,Android,WiFi,0,16,Monday,0
TXN0000146572,2024-03-02 16:33:14,P2P,Other,283,SUCCESS,26-35,36-45,Uttar Pradesh,Axis,Kotak,iOS,5G,0,16,Saturday,1
TXN0000056985,2024-11-08 14:23:49,Bill Payment,Grocery,259,SUCCESS,18-25,56+,Maharashtra,SBI,SBI,Android,4G,0,14,Friday,0
TXN0000188712,2024-08-19 09:15:09,P2M,Other,1259,SUCCESS,26-35,26-35,Delhi,Yes Bank,Kotak,Android,5G,0,9,Monday,0
TXN0000011313,2024-09-20 06:32:16,P2M,Fuel,3756,SUCCESS,18-25,36-45,Karnataka,Kotak,SBI,Android,WiFi,0,6,Friday,0
TXN0000139078,2024-12-26 20:55:31,Recharge,Other,624,SUCCESS,18-25,36-45,Delhi,SBI,SBI,Android,4G,0,20,Thursday,0
TXN0000033862,2024-10-12 20:37:35,P2P,Entertainment,152,SUCCESS,26-35,46-55,Gujarat,Yes Bank,Kotak,Android,5G,0,20,Saturday,1
TXN0000018319,2024-03-14 20:55:54,P2M,Other,557,SUCCESS,18-25,46-55,Delhi,IndusInd,HDFC,Android,WiFi,0,20,Thursday,0
TXN0000242239,2024-04-14 14:14:53,Bill Payment,Other,508,SUCCESS,18-25,36-45,Tamil Nadu,IndusInd,Yes Bank,iOS,4G,0,14,Sunday,1
TXN0000058099,2024-04-13 21:00:36,P2P,Grocery,447,SUCCESS,18-25,26-35,Uttar Pradesh,ICICI,Axis,Android,WiFi,0,21,Saturday,1
TXN0000083628,2024-06-22 18:07:19,P2P,Grocery,398,SUCCESS,36-45,18-25,Tamil Nadu,Yes Bank,IndusInd,Android,5G,0,18,Saturday,1
TXN0000095816,2024-01-10 17:31:08,P2M,Utilities,1426,SUCCESS,26-35,18-25,Uttar Pradesh,Kotak,SBI,Android,4G,0,17,Wednesday,0
TXN0000025795,2024-08-25 15:12:09,P2P,Shopping,3733,FAILED,26-35,46-55,Karnataka,PNB,Yes Bank,Android,5G,0,15,Sunday,1
TXN0000017775,2024-12-22 21:08:57,P2M,Grocery,3184,SUCCESS,26-35,26-35,Maharashtra,HDFC,PNB,Android,4G,0,21,Sunday,1
TXN0000227325,2024-08-24 14:20:52,P2P,Food,300,SUCCESS,36-45,18-25,Uttar Pradesh,Kotak,Yes Bank,Android,5G,0,14,Saturday,1
TXN0000041057,2024-01-12 21:50:09,P2P,Food,1207,SUCCESS,36-45,46-55,Gujarat,SBI,SBI,Android,4G,0,21,Friday,0
TXN0000147332,2024-12-19 05:59:18,Bill Payment,Entertainment,147,SUCCESS,26-35,18-25,Telangana,IndusInd,ICICI,Android,4G,0,5,Thursday,0
TXN0000034090,2024-12-09 18:14:45,P2P,Entertainment,421,SUCCESS,26-35,18-25,Maharashtra,PNB,IndusInd,iOS,5G,0,18,Monday,0
TXN0000135708,2024-12-24 07:09:43,P2P,Food,159,SUCCESS,26-35,18-25,Maharashtra,Axis,IndusInd,Android,4G,0,7,Tuesday,0
TXN0000032291,2024-04-25 09:06:51,Bill Payment,Utilities,1083,SUCCESS,26-35,36-45,Telangana,HDFC,PNB,iOS,4G,0,9,Thursday,0
TXN0000017272,2024-02-24 15:39:48,P2M,Food,678,SUCCESS,26-35,56+,Maharashtra,Axis,SBI,iOS,4G,0,15,Saturday,1
TXN0000119588,2024-08-01 10:25:04,P2M,Healthcare,1008,SUCCESS,56+,18-25,Uttar Pradesh,SBI,Kotak,Android,5G,0,10,Thursday,0
TXN0000133126,2024-02-12 23:16:01,P2M,Grocery,442,FAILED,26-35,18-25,Andhra Pradesh,SBI,HDFC,iOS,WiFi,0,23,Monday,0
TXN0000130549,2024-04-09 10:32:46,P2P,Healthcare,271,FAILED,18-25,18-25,Uttar Pradesh,PNB,Axis,Android,4G,0,10,Tuesday,0
TXN0000013309,2024-06-23 20:25:15,Bill Payment,Entertainment,298,SUCCESS,26-35,18-25,Uttar Pradesh,PNB,SBI,Android,4G,0,20,Sunday,1
TXN0000238447,2024-09-14 13:45:15,P2M,Utilities,919,FAILED,26-35,26-35,West Bengal,Kotak,PNB,Android,4G,0,13,Saturday,1
TXN0000117391,2024-12-13 11:25:39,P2P,Education,6652,SUCCESS,26-35,18-25,Gujarat,SBI,Yes Bank,Android,5G,0,11,Friday,0
TXN0000181030,2024-03-24 11:02:04,P2P,Shopping,1597,SUCCESS,36-45,36-45,Tamil Nadu,ICICI,Yes Bank,iOS,4G,0,11,Sunday,1
TXN0000157139,2024-04-12 19:21:13,P2M,Other,3540,SUCCESS,26-35,36-45,Uttar Pradesh,ICICI,SBI,Android,4G,0,19,Friday,0
TXN0000002309,2024-02-29 08:14:42,P2P,Healthcare,162,SUCCESS,26-35,18-25,Karnataka,SBI,SBI,Android,WiFi,0,8,Thursday,0
TXN0000124781,2024-10-18 09:06:40,P2P,Transport,132,FAILED,36-45,18-25,Maharashtra,Kotak,Yes Bank,Android,4G,0,9,Friday,0
TXN0000082879,2024-10-12 15:12:43,P2M,Shopping,521,SUCCESS,18-25,26-35,Delhi,HDFC,IndusInd,Android,4G,0,15,Saturday,1
TXN0000150094,2024-12-25 10:56:07,P2P,Other,355,SUCCESS,36-45,18-25,Uttar Pradesh,ICICI,HDFC,Android,4G,0,10,Wednesday,0
TXN0000153823,2024-09-16 14:21:59,Recharge,Grocery,733,SUCCESS,26-35,46-55,Rajasthan,Axis,HDFC,Android,5G,0,14,Monday,0
TXN0000106180,2024-04-17 21:17:46,Bill Payment,Fuel,522,SUCCESS,46-55,26-35,Rajasthan,ICICI,Axis,Android,4G,0,21,Wednesday,0
TXN0000042677,2024-04-03 14:49:26,P2P,Entertainment,288,SUCCESS,26-35,26-35,Karnataka,IndusInd,SBI,iOS,4G,0,14,Wednesday,0
TXN0000137038,2024-05-31 14:50:57,P2P,Grocery,2465,SUCCESS,18-25,26-35,Tamil Nadu,SBI,ICICI,Android,4G,0,14,Friday,0
TXN0000189400,2024-03-19 12:03:10,P2M,Utilities,1780,SUCCESS,46-55,18-25,Maharashtra,Kotak,Yes Bank,Web,WiFi,0,12,Tuesday,0
TXN0000230744,2024-09-18 21:28:00,P2M,Transport,58,SUCCESS,18-25,56+,West Bengal,PNB,PNB,Android,5G,0,21,Wednesday,0
TXN0000016803,2024-11-01 20:46:37,P2M,Grocery,259,SUCCESS,18-25,46-55,Gujarat,PNB,Axis,Android,4G,0,20,Friday,0
TXN0000187577,2024-06-18 19:21:13,Bill Payment,Shopping,5020,SUCCESS,26-35,26-35,Karnataka,Yes Bank,SBI,Android,4G,0,19,Tuesday,0
TXN0000225518,2024-07-16 17:47:11,P2M,Utilities,1238,SUCCESS,18-25,46-55,Maharashtra,Kotak,HDFC,Android,5G,0,17,Tuesday,0
TXN0000204314,2024-11-04 18:02:40,Bill Payment,Utilities,818,SUCCESS,56+,26-35,Karnataka,SBI,ICICI,Android,4G,0,18,Monday,0
TXN0000189813,2024-10-16 12:23:39,P2P,Grocery,739,SUCCESS,26-35,26-35,Tamil Nadu,IndusInd,Yes Bank,Android,4G,0,12,Wednesday,0
TXN0000157753,2024-01-25 21:58:55,P2P,Food,1080,SUCCESS,36-45,36-45,Gujarat,Axis,Axis,iOS,5G,0,21,Thursday,0
TXN0000144979,2024-10-09 08:46:10,P2P,Grocery,915,SUCCESS,18-25,26-35,Uttar Pradesh,Kotak,ICICI,Android,4G,0,8,Wednesday,0
TXN0000206217,2024-05-28 18:16:06,Recharge,Shopping,4011,SUCCESS,18-25,26-35,West Bengal,Kotak,Kotak,Android,5G,0,18,Tuesday,0
TXN0000077412,2024-04-07 20:50:26,P2P,Grocery,1670,SUCCESS,26-35,18-25,Karnataka,HDFC,SBI,Android,5G,0,20,Sunday,1
TXN0000100726,2024-10-22 05:28:18,P2P,Food,97,SUCCESS,18-25,18-25,Maharashtra,HDFC,SBI,iOS,4G,0,5,Tuesday,0
TXN0000170805,2024-12-13 20:44:12,P2M,Entertainment,548,SUCCESS,36-45,26-35,West Bengal,ICICI,HDFC,Android,4G,0,20,Friday,0
TXN0000022621,2024-05-13 21:18:28,P2P,Utilities,2704,SUCCESS,36-45,26-35,Rajasthan,SBI,Axis,iOS,5G,0,21,Monday,0
TXN0000145677,2024-06-04 18:06:28,P2P,Fuel,841,SUCCESS,26-35,18-25,West Bengal,SBI,Yes Bank,iOS,4G,0,18,Tuesday,0
TXN0000039801,2024-04-29 17:31:35,Bill Payment,Utilities,2442,SUCCESS,18-25,26-35,Andhra Pradesh,SBI,PNB,iOS,WiFi,0,17,Monday,0
TXN0000027365,2024-02-23 22:28:42,P2P,Other,538,FAILED,46-55,18-25,Tamil Nadu,Kotak,SBI,iOS,WiFi,0,22,Friday,0
TXN0000165658,2024-11-04 19:36:43,Bill Payment,Shopping,2418,SUCCESS,18-25,26-35,West Bengal,IndusInd,Yes Bank,iOS,5G,0,19,Monday,0
TXN0000054285,2024-04-08 20:01:24,Bill Payment,Fuel,673,SUCCESS,36-45,26-35,Karnataka,ICICI,ICICI,Android,4G,0,20,Monday,0
TXN0000208964,2024-09-23 07:20:06,P2P,Fuel,735,SUCCESS,36-45,26-35,Maharashtra,HDFC,Kotak,Android,4G,0,7,Monday,0
TXN0000050127,2024-11-26 08:01:42,P2P,Shopping,5591,SUCCESS,36-45,36-45,Rajasthan,IndusInd,SBI,Android,4G,0,8,Tuesday,0
TXN0000005165,2024-09-08 20:06:45,Bill Payment,Grocery,1865,SUCCESS,36-45,26-35,Andhra Pradesh,HDFC,SBI,Android,3G,0,20,Sunday,1
TXN0000179907,2024-10-27 19:57:41,P2P,Grocery,2093,SUCCESS,36-45,26-35,Maharashtra,SBI,Axis,Android,4G,0,19,Sunday,1
TXN0000218662,2024-06-10 21:56:23,P2P,Grocery,2619,SUCCESS,46-55,26-35,Andhra Pradesh,ICICI,HDFC,Android,4G,0,21,Monday,0
